Sample in Buffer,Sample in Window,TRIGGER,soc_i/axi_rffe_iic_o_i2c_scl_tx,soc_i/axi_rffe_iic_o_i2c_sda_tx,soc_i/i_i2c_scl_rx_1,soc_i/i_i2c_sda_rx_1
9762,9762,0,0,0,0,0
9763,9763,0,1,0,1,0
9764,9764,0,0,0,0,0
9765,9765,0,1,1,1,0
9766,9766,0,0,1,0,0
9767,9767,0,0,1,0,1
9768,9768,0,0,0,0,0
9769,9769,0,1,0,1,0
9770,9770,0,0,0,0,0
9771,9771,0,1,0,1,0
9772,9772,0,0,0,0,0
9773,9773,0,1,0,1,0
9774,9774,0,0,0,0,0
9775,9775,0,0,1,0,1
9776,9776,0,1,1,1,1
9777,9777,0,0,1,0,1
9778,9778,0,1,1,1,1
9779,9779,0,0,1,0,1
9780,9780,0,0,0,0,0
9781,9781,0,1,0,1,0
9782,9782,0,0,0,0,0
9783,9783,0,0,1,0,1
9784,9784,0,1,1,1,1
9785,9785,0,0,1,0,1
9786,9786,0,1,1,1,1
9787,9787,0,0,1,0,1
9788,9788,0,0,1,0,0
9789,9789,0,1,1,1,0
9790,9790,0,0,1,0,0
9791,9791,0,0,1,0,1
9792,9792,0,0,0,0,0
9793,9793,0,1,0,1,0
9794,9794,0,1,1,1,1
9795,9795,0,1,0,1,0
9796,9796,0,0,0,0,0
9797,9797,0,1,0,1,0
9798,9798,0,0,0,0,0
9799,9799,0,0,1,0,1
9800,9800,0,1,1,1,1
9801,9801,0,0,1,0,1
9802,9802,0,0,0,0,0
9803,9803,0,1,0,1,0
9804,9804,0,0,0,0,0
9805,9805,0,1,0,1,0
9806,9806,0,0,0,0,0
9807,9807,0,0,1,0,1
9808,9808,0,1,1,1,1
9809,9809,0,0,1,0,1
9810,9810,0,0,0,0,0
9811,9811,0,1,0,1,0
9812,9812,0,0,0,0,0
9813,9813,0,0,1,0,1
9814,9814,0,1,1,1,1
9815,9815,0,0,1,0,1
9816,9816,0,0,0,0,0
9817,9817,0,1,0,1,0
9818,9818,0,0,0,0,0
9819,9819,0,1,1,1,0
9820,9820,0,0,1,0,0
9821,9821,0,0,1,0,1
9822,9822,0,0,0,0,0
9823,9823,0,1,0,1,0
9824,9824,0,0,0,0,0
9825,9825,0,1,0,1,0
9826,9826,0,0,0,0,0
9827,9827,0,1,0,1,0
9828,9828,0,0,0,0,0
9829,9829,0,1,0,1,0
9830,9830,0,0,0,0,0
9831,9831,0,1,0,1,0
9832,9832,0,0,0,0,0
9833,9833,0,1,0,1,0
9834,9834,0,0,0,0,0
9835,9835,0,0,1,0,1
9836,9836,0,1,1,1,1
9837,9837,0,0,1,0,1
9838,9838,0,0,0,0,0
9839,9839,0,1,0,1,0
9840,9840,0,0,0,0,0
9841,9841,0,1,1,1,0
9842,9842,0,0,1,0,0
9843,9843,0,0,1,0,1
9844,9844,0,0,0,0,0
9845,9845,0,1,0,1,0
9846,9846,0,0,0,0,0
9847,9847,0,1,0,1,0
9848,9848,0,0,0,0,0
9849,9849,0,1,0,1,0
9850,9850,0,0,0,0,0
9851,9851,0,1,0,1,0
9852,9852,0,0,0,0,0
9853,9853,0,1,0,1,0
9854,9854,0,0,0,0,0
9855,9855,0,1,0,1,0
9856,9856,0,0,0,0,0
9857,9857,0,1,0,1,0
9858,9858,0,0,0,0,0
9859,9859,0,1,0,1,0
9860,9860,0,0,0,0,0
9861,9861,0,1,1,1,0
9862,9862,0,0,1,0,0
9863,9863,0,0,1,0,1
9864,9864,0,0,0,0,0
9865,9865,0,1,0,1,0
9866,9866,0,0,0,0,0
9867,9867,0,1,0,1,0
9868,9868,0,0,0,0,0
9869,9869,0,1,0,1,0
9870,9870,0,0,0,0,0
9871,9871,0,1,0,1,0
9872,9872,0,0,0,0,0
9873,9873,0,1,0,1,0
9874,9874,0,0,0,0,0
9875,9875,0,1,0,1,0
9876,9876,0,0,0,0,0
9877,9877,0,1,0,1,0
9878,9878,0,0,0,0,0
9879,9879,0,1,0,1,0
9880,9880,0,0,0,0,0
9881,9881,0,1,1,1,0
9882,9882,0,0,1,0,0
9883,9883,0,0,1,0,1
9884,9884,0,0,0,0,0
9885,9885,0,1,0,1,0
9886,9886,0,1,1,1,1
9887,9887,0,1,0,1,0
9888,9888,0,0,0,0,0
9889,9889,0,1,0,1,0
9890,9890,0,0,0,0,0
9891,9891,0,0,1,0,1
9892,9892,0,1,1,1,1
9893,9893,0,0,1,0,1
9894,9894,0,0,0,0,0
9895,9895,0,1,0,1,0
9896,9896,0,0,0,0,0
9897,9897,0,1,0,1,0
9898,9898,0,0,0,0,0
9899,9899,0,0,1,0,1
9900,9900,0,1,1,1,1
9901,9901,0,0,1,0,1
9902,9902,0,0,0,0,0
9903,9903,0,1,0,1,0
9904,9904,0,0,0,0,0
9905,9905,0,0,1,0,1
9906,9906,0,1,1,1,1
9907,9907,0,0,1,0,1
9908,9908,0,0,0,0,0
9909,9909,0,1,0,1,0
9910,9910,0,0,0,0,0
9911,9911,0,1,1,1,0
9912,9912,0,0,1,0,0
9913,9913,0,0,1,0,1
9914,9914,0,0,0,0,0
9915,9915,0,1,0,1,0
9916,9916,0,0,0,0,0
9917,9917,0,1,0,1,0
9918,9918,0,0,0,0,0
9919,9919,0,1,0,1,0
9920,9920,0,0,0,0,0
9921,9921,0,1,0,1,0
9922,9922,0,0,0,0,0
9923,9923,0,1,0,1,0
9924,9924,0,0,0,0,0
9925,9925,0,1,0,1,0
9926,9926,0,0,0,0,0
9927,9927,0,0,1,0,1
9928,9928,0,1,1,1,1
9929,9929,0,0,1,0,1
9930,9930,0,0,0,0,0
9931,9931,0,1,0,1,0
9932,9932,0,0,0,0,0
9933,9933,0,1,1,1,0
9934,9934,0,0,1,0,0
9935,9935,0,0,1,0,1
9936,9936,0,0,0,0,0
9937,9937,0,1,0,1,0
9938,9938,0,0,0,0,0
9939,9939,0,0,1,0,1
9940,9940,0,1,1,1,1
9941,9941,0,0,1,0,1
9942,9942,0,0,0,0,0
9943,9943,0,1,0,1,0
9944,9944,0,0,0,0,0
9945,9945,0,1,0,1,0
9946,9946,0,0,0,0,0
9947,9947,0,0,1,0,1
9948,9948,0,1,1,1,1
9949,9949,0,0,1,0,1
9950,9950,0,0,0,0,0
9951,9951,0,1,0,1,0
9952,9952,0,0,0,0,0
9953,9953,0,1,0,1,0
9954,9954,0,0,0,0,0
9955,9955,0,1,0,1,0
9956,9956,0,0,0,0,0
9957,9957,0,1,1,1,0
9958,9958,0,0,1,0,0
9959,9959,0,0,1,0,1
9960,9960,0,0,0,0,0
9961,9961,0,1,0,1,0
9962,9962,0,0,0,0,0
9963,9963,0,0,1,0,1
9964,9964,0,1,1,1,1
9965,9965,0,0,1,0,1
9966,9966,0,0,0,0,0
9967,9967,0,1,0,1,0
9968,9968,0,0,0,0,0
9969,9969,0,1,0,1,0
9970,9970,0,0,0,0,0
9971,9971,0,0,1,0,1
9972,9972,0,1,1,1,1
9973,9973,0,0,1,0,1
9974,9974,0,0,0,0,0
9975,9975,0,1,0,1,0
9976,9976,0,0,0,0,0
9977,9977,0,1,0,1,0
9978,9978,0,0,0,0,0
9979,9979,0,1,0,1,0
9980,9980,0,0,0,0,0
9981,9981,0,1,1,1,0
9982,9982,0,0,1,0,0
9983,9983,0,0,1,0,1
9984,9984,0,0,0,0,0
9985,9985,0,1,0,1,0
9986,9986,0,1,1,1,1
9987,9987,0,1,0,1,0
9988,9988,0,0,0,0,0
9989,9989,0,1,0,1,0
9990,9990,0,0,0,0,0
9991,9991,0,0,1,0,1
9992,9992,0,1,1,1,1
9993,9993,0,0,1,0,1
9994,9994,0,0,0,0,0
9995,9995,0,1,0,1,0
9996,9996,0,0,0,0,0
9997,9997,0,1,0,1,0
9998,9998,0,0,0,0,0
9999,9999,0,0,1,0,1
10000,10000,0,1,1,1,1
10001,10001,0,0,1,0,1
10002,10002,0,0,0,0,0
10003,10003,0,1,0,1,0
10004,10004,0,0,0,0,0
10005,10005,0,0,1,0,1
10006,10006,0,1,1,1,1
10007,10007,0,0,1,0,1
10008,10008,0,0,0,0,0
10009,10009,0,1,0,1,0
10010,10010,0,0,0,0,0
10011,10011,0,1,1,1,0
10012,10012,0,0,1,0,0
10013,10013,0,0,1,0,1
10014,10014,0,0,0,0,0
10015,10015,0,1,0,1,0
10016,10016,0,0,0,0,0
10017,10017,0,1,0,1,0
10018,10018,0,0,0,0,0
10019,10019,0,1,0,1,0
10020,10020,0,0,0,0,0
10021,10021,0,1,0,1,0
10022,10022,0,0,0,0,0
10023,10023,0,1,0,1,0
10024,10024,0,0,0,0,0
10025,10025,0,1,0,1,0
10026,10026,0,0,0,0,0
10027,10027,0,0,1,0,1
10028,10028,0,1,1,1,1
10029,10029,0,0,1,0,1
10030,10030,0,0,0,0,0
10031,10031,0,1,0,1,0
10032,10032,0,0,0,0,0
10033,10033,0,1,1,1,0
10034,10034,0,0,1,0,0
10035,10035,0,0,1,0,1
10036,10036,0,0,0,0,0
10037,10037,0,1,0,1,0
10038,10038,0,0,0,0,0
10039,10039,0,1,0,1,0
10040,10040,0,0,0,0,0
10041,10041,0,1,0,1,0
10042,10042,0,0,0,0,0
10043,10043,0,1,0,1,0
10044,10044,0,0,0,0,0
10045,10045,0,1,0,1,0
10046,10046,0,0,0,0,0
10047,10047,0,1,0,1,0
10048,10048,0,0,0,0,0
10049,10049,0,1,0,1,0
10050,10050,0,0,0,0,0
10051,10051,0,1,0,1,0
10052,10052,0,0,0,0,0
10053,10053,0,1,1,1,0
10054,10054,0,0,1,0,0
10055,10055,0,0,1,0,1
10056,10056,0,0,0,0,0
10057,10057,0,1,0,1,0
10058,10058,0,0,0,0,0
10059,10059,0,1,0,1,0
10060,10060,0,0,0,0,0
10061,10061,0,1,0,1,0
10062,10062,0,0,0,0,0
10063,10063,0,1,0,1,0
10064,10064,0,0,0,0,0
10065,10065,0,1,0,1,0
10066,10066,0,0,0,0,0
10067,10067,0,1,0,1,0
10068,10068,0,0,0,0,0
10069,10069,0,1,0,1,0
10070,10070,0,0,0,0,0
10071,10071,0,1,0,1,0
10072,10072,0,0,0,0,0
10073,10073,0,1,1,1,0
10074,10074,0,0,1,0,0
10075,10075,0,0,1,0,1
10076,10076,0,0,0,0,0
10077,10077,0,1,0,1,0
10078,10078,0,1,1,1,1
10079,10079,0,1,0,1,0
10080,10080,0,0,0,0,0
10081,10081,0,1,0,1,0
10082,10082,0,0,0,0,0
10083,10083,0,0,1,0,1
10084,10084,0,1,1,1,1
10085,10085,0,0,1,0,1
10086,10086,0,0,0,0,0
10087,10087,0,1,0,1,0
10088,10088,0,0,0,0,0
10089,10089,0,1,0,1,0
10090,10090,0,0,0,0,0
10091,10091,0,0,1,0,1
10092,10092,0,1,1,1,1
10093,10093,0,0,1,0,1
10094,10094,0,1,1,1,1
10095,10095,0,0,1,0,1
10096,10096,0,0,0,0,0
10097,10097,0,1,0,1,0
10098,10098,0,0,0,0,0
10099,10099,0,1,0,1,0
10100,10100,0,0,0,0,0
10101,10101,0,1,1,1,0
10102,10102,0,0,1,0,0
10103,10103,0,0,1,0,1
10104,10104,0,0,0,0,0
10105,10105,0,1,0,1,0
10106,10106,0,0,0,0,0
10107,10107,0,1,0,1,0
10108,10108,0,0,0,0,0
10109,10109,0,1,0,1,0
10110,10110,0,0,0,0,0
10111,10111,0,1,0,1,0
10112,10112,0,0,0,0,0
10113,10113,0,1,0,1,0
10114,10114,0,0,0,0,0
10115,10115,0,1,0,1,0
10116,10116,0,0,0,0,0
10117,10117,0,0,1,0,1
10118,10118,0,1,1,1,1
10119,10119,0,0,1,0,1
10120,10120,0,0,0,0,0
10121,10121,0,1,0,1,0
10122,10122,0,0,0,0,0
10123,10123,0,1,1,1,0
10124,10124,0,0,1,0,0
10125,10125,0,0,1,0,1
10126,10126,0,0,0,0,0
10127,10127,0,1,0,1,0
10128,10128,0,0,0,0,0
10129,10129,0,1,0,1,0
10130,10130,0,0,0,0,0
10131,10131,0,0,1,0,1
10132,10132,0,1,1,1,1
10133,10133,0,0,1,0,1
10134,10134,0,0,0,0,0
10135,10135,0,1,0,1,0
10136,10136,0,0,0,0,0
10137,10137,0,1,0,1,0
10138,10138,0,0,0,0,0
10139,10139,0,1,0,1,0
10140,10140,0,0,0,0,0
10141,10141,0,1,0,1,0
10142,10142,0,0,0,0,0
10143,10143,0,1,0,1,0
10144,10144,0,0,0,0,0
10145,10145,0,1,1,1,0
10146,10146,0,0,1,0,0
10147,10147,0,0,1,0,1
10148,10148,0,0,0,0,0
10149,10149,0,1,0,1,0
10150,10150,0,0,0,0,0
10151,10151,0,1,0,1,0
10152,10152,0,0,0,0,0
10153,10153,0,1,0,1,0
10154,10154,0,0,0,0,0
10155,10155,0,0,1,0,1
10156,10156,0,1,1,1,1
10157,10157,0,0,1,0,1
10158,10158,0,1,1,1,1
10159,10159,0,0,1,0,1
10160,10160,0,0,0,0,0
10161,10161,0,1,0,1,0
10162,10162,0,0,0,0,0
10163,10163,0,0,1,0,1
10164,10164,0,1,1,1,1
10165,10165,0,0,1,0,1
10166,10166,0,1,1,1,1
10167,10167,0,0,1,0,1
10168,10168,0,0,1,0,0
10169,10169,0,1,1,1,0
10170,10170,0,0,1,0,0
10171,10171,0,0,1,0,1
10172,10172,0,0,0,0,0
10173,10173,0,1,0,1,0
10174,10174,0,1,1,1,1
10175,10175,0,1,0,1,0
10176,10176,0,0,0,0,0
10177,10177,0,1,0,1,0
10178,10178,0,0,0,0,0
10179,10179,0,0,1,0,1
10180,10180,0,1,1,1,1
10181,10181,0,0,1,0,1
10182,10182,0,0,0,0,0
10183,10183,0,1,0,1,0
10184,10184,0,0,0,0,0
10185,10185,0,1,0,1,0
10186,10186,0,0,0,0,0
10187,10187,0,0,1,0,1
10188,10188,0,1,1,1,1
10189,10189,0,0,1,0,1
10190,10190,0,1,1,1,1
10191,10191,0,0,1,0,1
10192,10192,0,0,0,0,0
10193,10193,0,1,0,1,0
10194,10194,0,0,0,0,0
10195,10195,0,1,0,1,0
10196,10196,0,0,0,0,0
10197,10197,0,1,1,1,0
10198,10198,0,0,1,0,0
10199,10199,0,0,1,0,1
10200,10200,0,0,0,0,0
10201,10201,0,1,0,1,0
10202,10202,0,0,0,0,0
10203,10203,0,1,0,1,0
10204,10204,0,0,0,0,0
10205,10205,0,1,0,1,0
10206,10206,0,0,0,0,0
10207,10207,0,1,0,1,0
10208,10208,0,0,0,0,0
10209,10209,0,1,0,1,0
10210,10210,0,0,0,0,0
10211,10211,0,1,0,1,0
10212,10212,0,0,0,0,0
10213,10213,0,0,1,0,1
10214,10214,0,1,1,1,1
10215,10215,0,0,1,0,1
10216,10216,0,0,0,0,0
10217,10217,0,1,0,1,0
10218,10218,0,0,0,0,0
10219,10219,0,1,1,1,0
10220,10220,0,0,1,0,0
10221,10221,0,0,1,0,1
10222,10222,0,1,1,1,1
10223,10223,0,0,1,0,1
10224,10224,0,0,0,0,0
10225,10225,0,1,0,1,0
10226,10226,0,0,0,0,0
10227,10227,0,0,1,0,1
10228,10228,0,1,1,1,1
10229,10229,0,0,1,0,1
10230,10230,0,0,0,0,0
10231,10231,0,1,0,1,0
10232,10232,0,0,0,0,0
10233,10233,0,1,0,1,0
10234,10234,0,0,0,0,0
10235,10235,0,1,0,1,0
10236,10236,0,0,0,0,0
10237,10237,0,1,0,1,0
10238,10238,0,0,0,0,0
10239,10239,0,1,0,1,0
10240,10240,0,0,0,0,0
10241,10241,0,1,1,1,0
10242,10242,0,0,1,0,0
10243,10243,0,0,1,0,1
10244,10244,0,0,0,0,0
10245,10245,0,1,0,1,0
10246,10246,0,0,0,0,0
10247,10247,0,1,0,1,0
10248,10248,0,0,0,0,0
10249,10249,0,1,0,1,0
10250,10250,0,0,0,0,0
10251,10251,0,0,1,0,1
10252,10252,0,1,1,1,1
10253,10253,0,0,1,0,1
10254,10254,0,1,1,1,1
10255,10255,0,0,1,0,1
10256,10256,0,0,0,0,0
10257,10257,0,1,0,1,0
10258,10258,0,0,0,0,0
10259,10259,0,0,1,0,1
10260,10260,0,1,1,1,1
10261,10261,0,0,1,0,1
10262,10262,0,1,1,1,1
10263,10263,0,0,1,0,1
10264,10264,0,0,1,0,0
10265,10265,0,1,1,1,0
10266,10266,0,0,1,0,0
10267,10267,0,0,1,0,1
10268,10268,0,0,0,0,0
10269,10269,0,1,0,1,0
10270,10270,0,1,1,1,1
10271,10271,0,1,0,1,0
10272,10272,0,0,0,0,0
10273,10273,0,1,0,1,0
10274,10274,0,0,0,0,0
10275,10275,0,0,1,0,1
10276,10276,0,1,1,1,1
10277,10277,0,0,1,0,1
10278,10278,0,0,0,0,0
10279,10279,0,1,0,1,0
10280,10280,0,0,0,0,0
10281,10281,0,1,0,1,0
10282,10282,0,0,0,0,0
10283,10283,0,0,1,0,1
10284,10284,0,1,1,1,1
10285,10285,0,0,1,0,1
10286,10286,0,1,1,1,1
10287,10287,0,0,1,0,1
10288,10288,0,0,0,0,0
10289,10289,0,1,0,1,0
10290,10290,0,0,0,0,0
10291,10291,0,1,0,1,0
10292,10292,0,0,0,0,0
10293,10293,0,1,1,1,0
10294,10294,0,0,1,0,0
10295,10295,0,0,1,0,1
10296,10296,0,0,0,0,0
10297,10297,0,1,0,1,0
10298,10298,0,0,0,0,0
10299,10299,0,1,0,1,0
10300,10300,0,0,0,0,0
10301,10301,0,1,0,1,0
10302,10302,0,0,0,0,0
10303,10303,0,1,0,1,0
10304,10304,0,0,0,0,0
10305,10305,0,1,0,1,0
10306,10306,0,0,0,0,0
10307,10307,0,1,0,1,0
10308,10308,0,0,0,0,0
10309,10309,0,0,1,0,1
10310,10310,0,1,1,1,1
10311,10311,0,0,1,0,1
10312,10312,0,0,0,0,0
10313,10313,0,1,0,1,0
10314,10314,0,0,0,0,0
10315,10315,0,1,1,1,0
10316,10316,0,0,1,0,0
10317,10317,0,0,1,0,1
10318,10318,0,0,0,0,0
10319,10319,0,1,0,1,0
10320,10320,0,0,0,0,0
10321,10321,0,1,0,1,0
10322,10322,0,0,0,0,0
10323,10323,0,0,1,0,1
10324,10324,0,1,1,1,1
10325,10325,0,0,1,0,1
10326,10326,0,0,0,0,0
10327,10327,0,1,0,1,0
10328,10328,0,0,0,0,0
10329,10329,0,1,0,1,0
10330,10330,0,0,0,0,0
10331,10331,0,1,0,1,0
10332,10332,0,0,0,0,0
10333,10333,0,1,0,1,0
10334,10334,0,0,0,0,0
10335,10335,0,1,0,1,0
10336,10336,0,0,0,0,0
10337,10337,0,1,1,1,0
10338,10338,0,0,1,0,0
10339,10339,0,0,1,0,1
10340,10340,0,0,0,0,0
10341,10341,0,1,0,1,0
10342,10342,0,0,0,0,0
10343,10343,0,1,0,1,0
10344,10344,0,0,0,0,0
10345,10345,0,1,0,1,0
10346,10346,0,0,0,0,0
10347,10347,0,0,1,0,1
10348,10348,0,1,1,1,1
10349,10349,0,0,1,0,1
10350,10350,0,1,1,1,1
10351,10351,0,0,1,0,1
10352,10352,0,0,0,0,0
10353,10353,0,1,0,1,0
10354,10354,0,0,0,0,0
10355,10355,0,0,1,0,1
10356,10356,0,1,1,1,1
10357,10357,0,0,1,0,1
10358,10358,0,1,1,1,1
10359,10359,0,0,1,0,1
10360,10360,0,0,1,0,0
10361,10361,0,1,1,1,0
10362,10362,0,0,1,0,0
10363,10363,0,0,1,0,1
10364,10364,0,0,0,0,0
10365,10365,0,1,0,1,0
10366,10366,0,1,1,1,1
10367,10367,0,1,0,1,0
10368,10368,0,0,0,0,0
10369,10369,0,1,0,1,0
10370,10370,0,0,0,0,0
10371,10371,0,0,1,0,1
10372,10372,0,1,1,1,1
10373,10373,0,0,1,0,1
10374,10374,0,0,0,0,0
10375,10375,0,1,0,1,0
10376,10376,0,0,0,0,0
10377,10377,0,1,0,1,0
10378,10378,0,0,0,0,0
10379,10379,0,0,1,0,1
10380,10380,0,1,1,1,1
10381,10381,0,0,1,0,1
10382,10382,0,0,0,0,0
10383,10383,0,1,0,1,0
10384,10384,0,0,0,0,0
10385,10385,0,0,1,0,1
10386,10386,0,1,1,1,1
10387,10387,0,0,1,0,1
10388,10388,0,0,0,0,0
10389,10389,0,1,0,1,0
10390,10390,0,0,0,0,0
10391,10391,0,1,1,1,0
10392,10392,0,0,1,0,0
10393,10393,0,0,1,0,1
10394,10394,0,0,0,0,0
10395,10395,0,1,0,1,0
10396,10396,0,0,0,0,0
10397,10397,0,1,0,1,0
10398,10398,0,0,0,0,0
10399,10399,0,1,0,1,0
10400,10400,0,0,0,0,0
10401,10401,0,1,0,1,0
10402,10402,0,0,0,0,0
10403,10403,0,1,0,1,0
10404,10404,0,0,0,0,0
10405,10405,0,1,0,1,0
10406,10406,0,0,0,0,0
10407,10407,0,0,1,0,1
10408,10408,0,1,1,1,1
10409,10409,0,0,1,0,1
10410,10410,0,0,0,0,0
10411,10411,0,1,0,1,0
10412,10412,0,0,0,0,0
10413,10413,0,1,1,1,0
10414,10414,0,0,1,0,0
10415,10415,0,0,1,0,1
10416,10416,0,0,0,0,0
10417,10417,0,1,0,1,0
10418,10418,0,0,0,0,0
10419,10419,0,1,0,1,0
10420,10420,0,0,0,0,0
10421,10421,0,1,0,1,0
10422,10422,0,0,0,0,0
10423,10423,0,1,0,1,0
10424,10424,0,0,0,0,0
10425,10425,0,1,0,1,0
10426,10426,0,0,0,0,0
10427,10427,0,1,0,1,0
10428,10428,0,0,0,0,0
10429,10429,0,1,0,1,0
10430,10430,0,0,0,0,0
10431,10431,0,1,0,1,0
10432,10432,0,0,0,0,0
10433,10433,0,1,1,1,0
10434,10434,0,0,1,0,0
10435,10435,0,0,1,0,1
10436,10436,0,0,0,0,0
10437,10437,0,1,0,1,0
10438,10438,0,0,0,0,0
10439,10439,0,1,0,1,0
10440,10440,0,0,0,0,0
10441,10441,0,1,0,1,0
10442,10442,0,0,0,0,0
10443,10443,0,1,0,1,0
10444,10444,0,0,0,0,0
10445,10445,0,1,0,1,0
10446,10446,0,0,0,0,0
10447,10447,0,1,0,1,0
10448,10448,0,0,0,0,0
10449,10449,0,1,0,1,0
10450,10450,0,0,0,0,0
10451,10451,0,1,0,1,0
10452,10452,0,0,0,0,0
10453,10453,0,1,1,1,0
10454,10454,0,0,1,0,0
10455,10455,0,0,1,0,1
10456,10456,0,0,0,0,0
10457,10457,0,1,0,1,0
10458,10458,0,1,1,1,1
10459,10459,0,1,0,1,0
10460,10460,0,0,0,0,0
10461,10461,0,1,0,1,0
10462,10462,0,0,0,0,0
10463,10463,0,0,1,0,1
10464,10464,0,1,1,1,1
10465,10465,0,0,1,0,1
10466,10466,0,0,0,0,0
10467,10467,0,1,0,1,0
10468,10468,0,0,0,0,0
10469,10469,0,1,0,1,0
10470,10470,0,0,0,0,0
10471,10471,0,0,1,0,1
10472,10472,0,1,1,1,1
10473,10473,0,0,1,0,1
10474,10474,0,0,0,0,0
10475,10475,0,1,0,1,0
10476,10476,0,0,0,0,0
10477,10477,0,0,1,0,1
10478,10478,0,1,1,1,1
10479,10479,0,0,1,0,1
10480,10480,0,0,0,0,0
10481,10481,0,1,0,1,0
10482,10482,0,0,0,0,0
10483,10483,0,1,1,1,0
10484,10484,0,0,1,0,0
10485,10485,0,0,1,0,1
10486,10486,0,0,0,0,0
10487,10487,0,1,0,1,0
10488,10488,0,0,0,0,0
10489,10489,0,1,0,1,0
10490,10490,0,0,0,0,0
10491,10491,0,1,0,1,0
10492,10492,0,0,0,0,0
10493,10493,0,1,0,1,0
10494,10494,0,0,0,0,0
10495,10495,0,1,0,1,0
10496,10496,0,0,0,0,0
10497,10497,0,1,0,1,0
10498,10498,0,0,0,0,0
10499,10499,0,0,1,0,1
10500,10500,0,1,1,1,1
10501,10501,0,0,1,0,1
10502,10502,0,0,0,0,0
10503,10503,0,1,0,1,0
10504,10504,0,0,0,0,0
10505,10505,0,1,1,1,0
10506,10506,0,0,1,0,0
10507,10507,0,0,1,0,1
10508,10508,0,0,0,0,0
10509,10509,0,1,0,1,0
10510,10510,0,0,0,0,0
10511,10511,0,0,1,0,1
10512,10512,0,1,1,1,1
10513,10513,0,0,1,0,1
10514,10514,0,0,0,0,0
10515,10515,0,1,0,1,0
10516,10516,0,0,0,0,0
10517,10517,0,1,0,1,0
10518,10518,0,0,0,0,0
10519,10519,0,0,1,0,1
10520,10520,0,1,1,1,1
10521,10521,0,0,1,0,1
10522,10522,0,0,0,0,0
10523,10523,0,1,0,1,0
10524,10524,0,0,0,0,0
10525,10525,0,1,0,1,0
10526,10526,0,0,0,0,0
10527,10527,0,1,0,1,0
10528,10528,0,0,0,0,0
10529,10529,0,1,1,1,0
10530,10530,0,0,1,0,0
10531,10531,0,0,1,0,1
10532,10532,0,0,0,0,0
10533,10533,0,1,0,1,0
10534,10534,0,0,0,0,0
10535,10535,0,0,1,0,1
10536,10536,0,1,1,1,1
10537,10537,0,0,1,0,1
10538,10538,0,0,0,0,0
10539,10539,0,1,0,1,0
10540,10540,0,0,0,0,0
10541,10541,0,1,0,1,0
10542,10542,0,0,0,0,0
10543,10543,0,0,1,0,1
10544,10544,0,1,1,1,1
10545,10545,0,0,1,0,1
10546,10546,0,0,0,0,0
10547,10547,0,1,0,1,0
10548,10548,0,0,0,0,0
10549,10549,0,1,0,1,0
10550,10550,0,0,0,0,0
10551,10551,0,1,0,1,0
10552,10552,0,0,0,0,0
10553,10553,0,1,1,1,0
10554,10554,0,0,1,0,0
10555,10555,0,0,1,0,1
10556,10556,0,0,0,0,0
10557,10557,0,1,0,1,0
10558,10558,0,1,1,1,1
10559,10559,0,1,0,1,0
10560,10560,0,0,0,0,0
10561,10561,0,1,0,1,0
10562,10562,0,0,0,0,0
10563,10563,0,0,1,0,1
10564,10564,0,1,1,1,1
10565,10565,0,0,1,0,1
10566,10566,0,0,0,0,0
10567,10567,0,1,0,1,0
10568,10568,0,0,0,0,0
10569,10569,0,1,0,1,0
10570,10570,0,0,0,0,0
10571,10571,0,0,1,0,1
10572,10572,0,1,1,1,1
10573,10573,0,0,1,0,1
10574,10574,0,0,0,0,0
10575,10575,0,1,0,1,0
10576,10576,0,0,0,0,0
10577,10577,0,0,1,0,1
10578,10578,0,1,1,1,1
10579,10579,0,0,1,0,1
10580,10580,0,0,0,0,0
10581,10581,0,1,0,1,0
10582,10582,0,0,0,0,0
10583,10583,0,1,1,1,0
10584,10584,0,0,1,0,0
10585,10585,0,0,1,0,1
10586,10586,0,0,0,0,0
10587,10587,0,1,0,1,0
10588,10588,0,0,0,0,0
10589,10589,0,1,0,1,0
10590,10590,0,0,0,0,0
10591,10591,0,1,0,1,0
10592,10592,0,0,0,0,0
10593,10593,0,1,0,1,0
10594,10594,0,0,0,0,0
10595,10595,0,1,0,1,0
10596,10596,0,0,0,0,0
10597,10597,0,1,0,1,0
10598,10598,0,0,0,0,0
10599,10599,0,0,1,0,1
10600,10600,0,1,1,1,1
10601,10601,0,0,1,0,1
10602,10602,0,0,0,0,0
10603,10603,0,1,0,1,0
10604,10604,0,0,0,0,0
10605,10605,0,1,1,1,0
10606,10606,0,0,1,0,0
10607,10607,0,0,1,0,1
10608,10608,0,0,0,0,0
10609,10609,0,1,0,1,0
10610,10610,0,0,0,0,0
10611,10611,0,1,0,1,0
10612,10612,0,0,0,0,0
10613,10613,0,1,0,1,0
10614,10614,0,0,0,0,0
10615,10615,0,1,0,1,0
10616,10616,0,0,0,0,0
10617,10617,0,1,0,1,0
10618,10618,0,0,0,0,0
10619,10619,0,1,0,1,0
10620,10620,0,0,0,0,0
10621,10621,0,1,0,1,0
10622,10622,0,0,0,0,0
10623,10623,0,1,0,1,0
10624,10624,0,0,0,0,0
10625,10625,0,1,1,1,0
10626,10626,0,0,1,0,0
10627,10627,0,0,1,0,1
10628,10628,0,0,0,0,0
